,imagepath,top1,top5,top5Result
4817,testdata/0148_17.png,1,1,"[('0148_01.png', array([[0.61570495]], dtype=float32)), ('0177_08.png', array([[0.5359204]], dtype=float32)), ('1238_01.png', array([[0.53086114]], dtype=float32)), ('0166_16.png', array([[0.5191418]], dtype=float32)), ('0875_18.png', array([[0.51153255]], dtype=float32))]"
4818,testdata/0887_18.png,0,0,"[('0750_10.png', array([[0.57410324]], dtype=float32)), ('0727_19.png', array([[0.5581823]], dtype=float32)), ('0886_13.png', array([[0.5511879]], dtype=float32)), ('1238_01.png', array([[0.5498756]], dtype=float32)), ('0445_15.png', array([[0.540535]], dtype=float32))]"
4819,testdata/1275_07.png,1,1,"[('1275_16.png', array([[0.46707234]], dtype=float32)), ('1123_09.png', array([[0.4466418]], dtype=float32)), ('1154_11.png', array([[0.41978604]], dtype=float32)), ('1031_20.png', array([[0.41955948]], dtype=float32)), ('1130_01.png', array([[0.40971732]], dtype=float32))]"
4820,testdata/0742_07.png,0,0,"[('0042_04.png', array([[0.57549095]], dtype=float32)), ('0247_18.png', array([[0.56927824]], dtype=float32)), ('0944_16.png', array([[0.5535046]], dtype=float32)), ('0539_17.png', array([[0.5446907]], dtype=float32)), ('1401_15.png', array([[0.5367193]], dtype=float32))]"
4821,testdata/0802_06.png,0,1,"[('0782_15.png', array([[0.5510304]], dtype=float32)), ('1103_18.png', array([[0.51477396]], dtype=float32)), ('0802_05.png', array([[0.50780356]], dtype=float32)), ('0781_03.png', array([[0.48839456]], dtype=float32)), ('0920_10.png', array([[0.48699093]], dtype=float32))]"
4822,testdata/0013_07.png,0,0,"[('0737_10.png', array([[0.4918009]], dtype=float32)), ('0052_05.png', array([[0.4443629]], dtype=float32)), ('0787_17.png', array([[0.43067625]], dtype=float32)), ('1610_09.png', array([[0.42422023]], dtype=float32)), ('0130_05.png', array([[0.4191515]], dtype=float32))]"
4823,testdata/1524_07.png,0,0,"[('0860_02.png', array([[0.6581477]], dtype=float32)), ('1328_07.png', array([[0.5902178]], dtype=float32)), ('0870_19.png', array([[0.5684297]], dtype=float32)), ('0162_11.png', array([[0.5572488]], dtype=float32)), ('0890_03.png', array([[0.5492517]], dtype=float32))]"
4824,testdata/0619_17.png,1,1,"[('0619_18.png', array([[0.68204725]], dtype=float32)), ('0719_02.png', array([[0.5822207]], dtype=float32)), ('0527_10.png', array([[0.5418149]], dtype=float32)), ('0603_20.png', array([[0.5209671]], dtype=float32)), ('0570_05.png', array([[0.5124605]], dtype=float32))]"
4825,testdata/0959_16.png,0,0,"[('0233_09.png', array([[0.5560032]], dtype=float32)), ('0039_05.png', array([[0.54962265]], dtype=float32)), ('0690_14.png', array([[0.5334923]], dtype=float32)), ('0083_01.png', array([[0.52559865]], dtype=float32)), ('0839_20.png', array([[0.48512506]], dtype=float32))]"
4826,testdata/1149_20.png,0,0,"[('0988_06.png', array([[0.511093]], dtype=float32)), ('0098_18.png', array([[0.49145162]], dtype=float32)), ('1267_17.png', array([[0.46339816]], dtype=float32)), ('1253_14.png', array([[0.4630971]], dtype=float32)), ('1544_18.png', array([[0.43903983]], dtype=float32))]"
4827,testdata/0096_19.png,0,0,"[('0232_08.png', array([[0.5262721]], dtype=float32)), ('0184_04.png', array([[0.5186645]], dtype=float32)), ('0097_10.png', array([[0.49991113]], dtype=float32)), ('0085_04.png', array([[0.4890158]], dtype=float32)), ('1553_20.png', array([[0.47214973]], dtype=float32))]"
4828,testdata/1099_03.png,0,0,"[('0038_14.png', array([[0.49193695]], dtype=float32)), ('0663_09.png', array([[0.4890126]], dtype=float32)), ('0041_16.png', array([[0.44198084]], dtype=float32)), ('0592_10.png', array([[0.4315526]], dtype=float32)), ('0797_01.png', array([[0.41460443]], dtype=float32))]"
4829,testdata/0098_20.png,1,1,"[('0098_18.png', array([[0.81575686]], dtype=float32)), ('0042_04.png', array([[0.69308734]], dtype=float32)), ('0820_11.png', array([[0.5871689]], dtype=float32)), ('1535_06.png', array([[0.5508734]], dtype=float32)), ('0991_03.png', array([[0.54905725]], dtype=float32))]"
4830,testdata/1147_19.png,0,1,"[('1146_20.png', array([[0.60607314]], dtype=float32)), ('1147_17.png', array([[0.55432427]], dtype=float32)), ('1141_11.png', array([[0.47816253]], dtype=float32)), ('1032_16.png', array([[0.45808315]], dtype=float32)), ('1289_17.png', array([[0.4378901]], dtype=float32))]"
4831,testdata/0148_03.png,0,0,"[('0079_10.png', array([[0.5313543]], dtype=float32)), ('0176_07.png', array([[0.523971]], dtype=float32)), ('0971_11.png', array([[0.5181515]], dtype=float32)), ('0826_16.png', array([[0.503109]], dtype=float32)), ('0153_14.png', array([[0.4856776]], dtype=float32))]"
4832,testdata/0470_19.png,0,0,"[('0938_11.png', array([[0.5129863]], dtype=float32)), ('0472_10.png', array([[0.49585265]], dtype=float32)), ('0250_01.png', array([[0.48449472]], dtype=float32)), ('0476_10.png', array([[0.47453]], dtype=float32)), ('0742_13.png', array([[0.47129363]], dtype=float32))]"
4833,testdata/0802_12.png,0,0,"[('0689_15.png', array([[0.6607464]], dtype=float32)), ('0781_03.png', array([[0.6188187]], dtype=float32)), ('1199_05.png', array([[0.54888487]], dtype=float32)), ('1444_17.png', array([[0.5488285]], dtype=float32)), ('1452_15.png', array([[0.50192237]], dtype=float32))]"
4834,testdata/1275_13.png,0,1,"[('1274_18.png', array([[0.47777516]], dtype=float32)), ('1239_06.png', array([[0.45768595]], dtype=float32)), ('1258_16.png', array([[0.44412053]], dtype=float32)), ('1275_16.png', array([[0.43644202]], dtype=float32)), ('0776_09.png', array([[0.43637154]], dtype=float32))]"
4835,testdata/1524_13.png,0,0,"[('1527_13.png', array([[0.5028119]], dtype=float32)), ('1263_04.png', array([[0.47718537]], dtype=float32)), ('1230_10.png', array([[0.46132982]], dtype=float32)), ('0737_10.png', array([[0.4517258]], dtype=float32)), ('1241_20.png', array([[0.4479447]], dtype=float32))]"
4836,testdata/0013_13.png,0,0,"[('0187_02.png', array([[0.49451026]], dtype=float32)), ('0989_02.png', array([[0.4849804]], dtype=float32)), ('0427_07.png', array([[0.48118263]], dtype=float32)), ('0095_03.png', array([[0.4648124]], dtype=float32)), ('0825_03.png', array([[0.45691913]], dtype=float32))]"
4837,testdata/1099_17.png,0,0,"[('1054_01.png', array([[0.47769016]], dtype=float32)), ('0713_02.png', array([[0.4691131]], dtype=float32)), ('1523_03.png', array([[0.46871853]], dtype=float32)), ('0615_02.png', array([[0.45441246]], dtype=float32)), ('0341_14.png', array([[0.44748795]], dtype=float32))]"
4838,testdata/0321_19.png,0,0,"[('0303_20.png', array([[0.53747135]], dtype=float32)), ('1598_04.png', array([[0.5199276]], dtype=float32)), ('0962_03.png', array([[0.47288764]], dtype=float32)), ('0182_20.png', array([[0.46960247]], dtype=float32)), ('0995_20.png', array([[0.46768516]], dtype=float32))]"
4839,testdata/1616_19.png,0,0,"[('1611_09.png', array([[0.59118754]], dtype=float32)), ('1602_14.png', array([[0.58860207]], dtype=float32)), ('1370_17.png', array([[0.5149052]], dtype=float32)), ('1608_15.png', array([[0.5081604]], dtype=float32)), ('0112_04.png', array([[0.49031776]], dtype=float32))]"
4840,testdata/0619_03.png,0,0,"[('1177_08.png', array([[0.5465021]], dtype=float32)), ('0929_20.png', array([[0.4763595]], dtype=float32)), ('0817_13.png', array([[0.45005748]], dtype=float32)), ('1088_17.png', array([[0.443204]], dtype=float32)), ('0586_01.png', array([[0.43197843]], dtype=float32))]"
4841,testdata/0959_02.png,0,0,"[('0087_05.png', array([[0.6040372]], dtype=float32)), ('0097_10.png', array([[0.59302783]], dtype=float32)), ('0046_06.png', array([[0.57789385]], dtype=float32)), ('0084_14.png', array([[0.5727038]], dtype=float32)), ('0232_08.png', array([[0.538489]], dtype=float32))]"
4842,testdata/0191_10.png,0,0,"[('0644_11.png', array([[0.54098105]], dtype=float32)), ('1174_10.png', array([[0.50657815]], dtype=float32)), ('1569_16.png', array([[0.50538015]], dtype=float32)), ('0172_20.png', array([[0.4870991]], dtype=float32)), ('1163_10.png', array([[0.47764185]], dtype=float32))]"
4843,testdata/0226_04.png,0,0,"[('1391_18.png', array([[0.5250515]], dtype=float32)), ('0944_16.png', array([[0.5217624]], dtype=float32)), ('1513_10.png', array([[0.5133954]], dtype=float32)), ('0768_10.png', array([[0.506506]], dtype=float32)), ('1126_04.png', array([[0.49739546]], dtype=float32))]"
4844,testdata/0980_11.png,1,1,"[('0980_14.png', array([[0.6821012]], dtype=float32)), ('0822_04.png', array([[0.5405492]], dtype=float32)), ('0677_12.png', array([[0.4919966]], dtype=float32)), ('0719_02.png', array([[0.47969463]], dtype=float32)), ('0073_15.png', array([[0.4784456]], dtype=float32))]"
4845,testdata/1040_04.png,1,1,"[('1040_03.png', array([[0.63436043]], dtype=float32)), ('1425_12.png', array([[0.50043386]], dtype=float32)), ('1117_16.png', array([[0.44573343]], dtype=float32)), ('1193_15.png', array([[0.40644872]], dtype=float32)), ('0837_11.png', array([[0.40429938]], dtype=float32))]"
4846,testdata/0048_17.png,0,0,"[('0090_20.png', array([[0.55894405]], dtype=float32)), ('0683_10.png', array([[0.5532365]], dtype=float32)), ('0078_12.png', array([[0.54237187]], dtype=float32)), ('0413_14.png', array([[0.5388341]], dtype=float32)), ('0473_05.png', array([[0.53281564]], dtype=float32))]"
4847,testdata/0987_18.png,0,0,"[('1004_17.png', array([[0.5320106]], dtype=float32)), ('0663_09.png', array([[0.509532]], dtype=float32)), ('1107_18.png', array([[0.4833424]], dtype=float32)), ('0819_20.png', array([[0.4800496]], dtype=float32)), ('0250_01.png', array([[0.4749125]], dtype=float32))]"
4848,testdata/0642_07.png,0,1,"[('0636_11.png', array([[0.6423869]], dtype=float32)), ('1622_16.png', array([[0.5286528]], dtype=float32)), ('0909_06.png', array([[0.49237406]], dtype=float32)), ('0642_01.png', array([[0.4882225]], dtype=float32)), ('0905_03.png', array([[0.4810876]], dtype=float32))]"
4849,testdata/0902_06.png,0,0,"[('0571_18.png', array([[0.48467278]], dtype=float32)), ('0909_06.png', array([[0.467244]], dtype=float32)), ('0744_13.png', array([[0.45946145]], dtype=float32)), ('0905_03.png', array([[0.4247741]], dtype=float32)), ('0636_11.png', array([[0.41859174]], dtype=float32))]"
4850,testdata/0113_07.png,0,0,"[('1008_13.png', array([[0.46175885]], dtype=float32)), ('1237_20.png', array([[0.4554586]], dtype=float32)), ('1210_02.png', array([[0.4551913]], dtype=float32)), ('0118_17.png', array([[0.44735825]], dtype=float32)), ('1299_11.png', array([[0.4466084]], dtype=float32))]"
4851,testdata/1424_07.png,0,1,"[('1148_06.png', array([[0.5266248]], dtype=float32)), ('1424_10.png', array([[0.5211626]], dtype=float32)), ('1226_08.png', array([[0.48544636]], dtype=float32)), ('1423_08.png', array([[0.483626]], dtype=float32)), ('1220_14.png', array([[0.47974107]], dtype=float32))]"
4852,testdata/0719_17.png,0,0,"[('1040_03.png', array([[0.50585186]], dtype=float32)), ('1053_02.png', array([[0.48158032]], dtype=float32)), ('1388_11.png', array([[0.47625786]], dtype=float32)), ('1530_03.png', array([[0.4687552]], dtype=float32)), ('1358_16.png', array([[0.4529286]], dtype=float32))]"
4853,testdata/0859_16.png,0,0,"[('0855_02.png', array([[0.6095966]], dtype=float32)), ('0863_03.png', array([[0.59371233]], dtype=float32)), ('0852_16.png', array([[0.5201576]], dtype=float32)), ('1170_15.png', array([[0.50217307]], dtype=float32)), ('1180_15.png', array([[0.4981724]], dtype=float32))]"
4854,testdata/1049_20.png,0,0,"[('0540_11.png', array([[0.5382421]], dtype=float32)), ('0257_15.png', array([[0.5305092]], dtype=float32)), ('1345_08.png', array([[0.52135205]], dtype=float32)), ('1057_20.png', array([[0.5042995]], dtype=float32)), ('0708_16.png', array([[0.481042]], dtype=float32))]"
4855,testdata/1199_03.png,0,0,"[('1160_12.png', array([[0.5724989]], dtype=float32)), ('0911_11.png', array([[0.56121826]], dtype=float32)), ('1170_15.png', array([[0.55689204]], dtype=float32)), ('0223_07.png', array([[0.5556234]], dtype=float32)), ('1191_05.png', array([[0.5513155]], dtype=float32))]"
4856,testdata/0196_19.png,0,1,"[('1139_06.png', array([[0.37287822]], dtype=float32)), ('0196_10.png', array([[0.35968047]], dtype=float32)), ('1404_10.png', array([[0.34770373]], dtype=float32)), ('0234_04.png', array([[0.32082692]], dtype=float32)), ('0997_14.png', array([[0.3000815]], dtype=float32))]"
4857,testdata/1611_10.png,1,1,"[('1611_09.png', array([[0.4697904]], dtype=float32)), ('0270_06.png', array([[0.4632913]], dtype=float32)), ('0269_15.png', array([[0.4403377]], dtype=float32)), ('0935_03.png', array([[0.4402926]], dtype=float32)), ('0588_09.png', array([[0.43490887]], dtype=float32))]"
4858,testdata/0326_10.png,1,1,"[('0326_17.png', array([[0.5241506]], dtype=float32)), ('0935_03.png', array([[0.4977442]], dtype=float32)), ('0622_09.png', array([[0.48229262]], dtype=float32)), ('0255_05.png', array([[0.45804384]], dtype=float32)), ('0619_18.png', array([[0.45208558]], dtype=float32))]"
4859,testdata/0091_04.png,0,0,"[('0189_08.png', array([[0.5578635]], dtype=float32)), ('1577_09.png', array([[0.5390579]], dtype=float32)), ('0078_12.png', array([[0.5262719]], dtype=float32)), ('1415_09.png', array([[0.50609934]], dtype=float32)), ('0860_02.png', array([[0.50589144]], dtype=float32))]"
4860,testdata/0477_10.png,0,0,"[('1415_09.png', array([[0.43572843]], dtype=float32)), ('0373_13.png', array([[0.39488685]], dtype=float32)), ('1568_06.png', array([[0.38115233]], dtype=float32)), ('0795_08.png', array([[0.35561404]], dtype=float32)), ('0499_09.png', array([[0.34642988]], dtype=float32))]"
4861,testdata/1140_10.png,0,1,"[('1285_01.png', array([[0.63267124]], dtype=float32)), ('1140_02.png', array([[0.61698186]], dtype=float32)), ('0772_20.png', array([[0.6101797]], dtype=float32)), ('0389_15.png', array([[0.601433]], dtype=float32)), ('1484_19.png', array([[0.5872693]], dtype=float32))]"
4862,testdata/0880_05.png,0,0,"[('0882_05.png', array([[0.6235909]], dtype=float32)), ('0146_16.png', array([[0.5872704]], dtype=float32)), ('0869_10.png', array([[0.5731747]], dtype=float32)), ('0858_11.png', array([[0.53136694]], dtype=float32)), ('0870_19.png', array([[0.50927097]], dtype=float32))]"
4863,testdata/0425_18.png,0,0,"[('1281_09.png', array([[0.47825432]], dtype=float32)), ('1213_20.png', array([[0.4752617]], dtype=float32)), ('0786_20.png', array([[0.4581171]], dtype=float32)), ('1354_03.png', array([[0.45743856]], dtype=float32)), ('1532_05.png', array([[0.4443333]], dtype=float32))]"
4864,testdata/1112_18.png,0,0,"[('0101_20.png', array([[0.61882806]], dtype=float32)), ('0815_05.png', array([[0.56146884]], dtype=float32)), ('0956_10.png', array([[0.5578149]], dtype=float32)), ('1531_10.png', array([[0.53217053]], dtype=float32)), ('0100_19.png', array([[0.51866573]], dtype=float32))]"
4865,testdata/1197_06.png,0,1,"[('0810_19.png', array([[0.49295717]], dtype=float32)), ('0313_18.png', array([[0.44241178]], dtype=float32)), ('1111_09.png', array([[0.42723382]], dtype=float32)), ('1197_02.png', array([[0.40892094]], dtype=float32)), ('0815_05.png', array([[0.40430033]], dtype=float32))]"
4866,testdata/1220_12.png,0,0,"[('1286_14.png', array([[0.54662704]], dtype=float32)), ('1294_18.png', array([[0.54013443]], dtype=float32)), ('0119_04.png', array([[0.53946733]], dtype=float32)), ('0065_17.png', array([[0.50401527]], dtype=float32)), ('1235_15.png', array([[0.48693186]], dtype=float32))]"
4867,testdata/0717_12.png,1,1,"[('0717_02.png', array([[0.45429325]], dtype=float32)), ('0438_08.png', array([[0.42581362]], dtype=float32)), ('0570_05.png', array([[0.42056698]], dtype=float32)), ('0719_02.png', array([[0.4120056]], dtype=float32)), ('0670_12.png', array([[0.40352622]], dtype=float32))]"
4868,testdata/0857_13.png,0,1,"[('1333_16.png', array([[0.51589406]], dtype=float32)), ('0726_15.png', array([[0.51567924]], dtype=float32)), ('0887_12.png', array([[0.51235104]], dtype=float32)), ('0857_16.png', array([[0.50534344]], dtype=float32)), ('1182_13.png', array([[0.50151175]], dtype=float32))]"
4869,testdata/0046_12.png,0,0,"[('1189_13.png', array([[0.58635706]], dtype=float32)), ('1089_12.png', array([[0.5850018]], dtype=float32)), ('1124_13.png', array([[0.5423097]], dtype=float32)), ('0634_04.png', array([[0.5379322]], dtype=float32)), ('1105_08.png', array([[0.51546013]], dtype=float32))]"
4870,testdata/1049_08.png,0,0,"[('0497_05.png', array([[0.5217393]], dtype=float32)), ('0051_01.png', array([[0.50216544]], dtype=float32)), ('0861_02.png', array([[0.47877005]], dtype=float32)), ('1346_11.png', array([[0.45674595]], dtype=float32)), ('0708_16.png', array([[0.44913986]], dtype=float32))]"
4871,testdata/1571_12.png,0,1,"[('1596_04.png', array([[0.5860494]], dtype=float32)), ('1590_07.png', array([[0.5782918]], dtype=float32)), ('1571_17.png', array([[0.53419006]], dtype=float32)), ('1510_06.png', array([[0.52158153]], dtype=float32)), ('1576_10.png', array([[0.51858896]], dtype=float32))]"
4872,testdata/0374_18.png,1,1,"[('0374_17.png', array([[0.8379698]], dtype=float32)), ('1408_10.png', array([[0.59742266]], dtype=float32)), ('0386_18.png', array([[0.58861744]], dtype=float32)), ('0378_05.png', array([[0.56357867]], dtype=float32)), ('0573_19.png', array([[0.5309833]], dtype=float32))]"
4873,testdata/0273_05.png,0,0,"[('1042_06.png', array([[0.4294243]], dtype=float32)), ('0557_19.png', array([[0.42015252]], dtype=float32)), ('0289_03.png', array([[0.4118781]], dtype=float32)), ('1580_06.png', array([[0.4003697]], dtype=float32)), ('0661_15.png', array([[0.40023863]], dtype=float32))]"
4874,testdata/0479_15.png,0,0,"[('0112_04.png', array([[0.5644977]], dtype=float32)), ('1159_06.png', array([[0.5560127]], dtype=float32)), ('1135_01.png', array([[0.5308238]], dtype=float32)), ('0863_03.png', array([[0.49380505]], dtype=float32)), ('0854_09.png', array([[0.4931547]], dtype=float32))]"
4875,testdata/0328_15.png,0,0,"[('0068_10.png', array([[0.5475448]], dtype=float32)), ('1540_18.png', array([[0.52322865]], dtype=float32)), ('0951_03.png', array([[0.50190306]], dtype=float32)), ('0480_05.png', array([[0.49259424]], dtype=float32)), ('0506_03.png', array([[0.48186883]], dtype=float32))]"
4876,testdata/0695_11.png,0,0,"[('0880_19.png', array([[0.5242784]], dtype=float32)), ('0737_10.png', array([[0.5049828]], dtype=float32)), ('0027_09.png', array([[0.4617001]], dtype=float32)), ('1336_06.png', array([[0.46074396]], dtype=float32)), ('0119_04.png', array([[0.4584626]], dtype=float32))]"
4877,testdata/0522_05.png,0,0,"[('0158_05.png', array([[0.53881073]], dtype=float32)), ('0799_18.png', array([[0.52259]], dtype=float32)), ('0944_16.png', array([[0.5094173]], dtype=float32)), ('1241_20.png', array([[0.4772612]], dtype=float32)), ('1162_07.png', array([[0.4698338]], dtype=float32))]"
4878,testdata/1015_05.png,0,0,"[('0263_20.png', array([[0.5018211]], dtype=float32)), ('1241_20.png', array([[0.48233268]], dtype=float32)), ('0119_04.png', array([[0.47986138]], dtype=float32)), ('0482_17.png', array([[0.4772433]], dtype=float32)), ('0158_05.png', array([[0.47632903]], dtype=float32))]"
4879,testdata/0692_18.png,0,0,"[('1488_20.png', array([[0.57948804]], dtype=float32)), ('0824_04.png', array([[0.5533686]], dtype=float32)), ('0089_12.png', array([[0.53985727]], dtype=float32)), ('0943_20.png', array([[0.5258138]], dtype=float32)), ('0989_02.png', array([[0.523841]], dtype=float32))]"
4880,testdata/0617_06.png,0,0,"[('1560_01.png', array([[0.5697336]], dtype=float32)), ('0837_11.png', array([[0.5375146]], dtype=float32)), ('1506_08.png', array([[0.5305872]], dtype=float32)), ('1225_14.png', array([[0.49134064]], dtype=float32)), ('1519_09.png', array([[0.4893277]], dtype=float32))]"
4881,testdata/0957_07.png,0,0,"[('1059_06.png', array([[0.46422568]], dtype=float32)), ('1333_16.png', array([[0.46186697]], dtype=float32)), ('0534_18.png', array([[0.45526287]], dtype=float32)), ('0667_06.png', array([[0.43490773]], dtype=float32)), ('1331_12.png', array([[0.43346673]], dtype=float32))]"
4882,testdata/1320_06.png,0,0,"[('1556_08.png', array([[0.6635028]], dtype=float32)), ('0860_02.png', array([[0.6342002]], dtype=float32)), ('0162_11.png', array([[0.6165293]], dtype=float32)), ('0871_20.png', array([[0.5830947]], dtype=float32)), ('0876_18.png', array([[0.56741726]], dtype=float32))]"
4883,testdata/0098_08.png,1,1,"[('0098_18.png', array([[0.5535314]], dtype=float32)), ('0042_04.png', array([[0.503449]], dtype=float32)), ('0748_18.png', array([[0.4925667]], dtype=float32)), ('0988_06.png', array([[0.48704413]], dtype=float32)), ('0097_10.png', array([[0.47624624]], dtype=float32))]"
4884,testdata/1097_12.png,0,0,"[('0112_04.png', array([[0.56767213]], dtype=float32)), ('1109_13.png', array([[0.5638718]], dtype=float32)), ('0014_18.png', array([[0.55462897]], dtype=float32)), ('0556_03.png', array([[0.5457263]], dtype=float32)), ('1400_12.png', array([[0.5381243]], dtype=float32))]"
4885,testdata/1471_06.png,0,0,"[('1466_06.png', array([[0.6348156]], dtype=float32)), ('1467_14.png', array([[0.55699265]], dtype=float32)), ('1470_14.png', array([[0.5382606]], dtype=float32)), ('1463_12.png', array([[0.53081185]], dtype=float32)), ('0947_14.png', array([[0.52434576]], dtype=float32))]"
4886,testdata/0146_06.png,0,1,"[('0881_18.png', array([[0.6322601]], dtype=float32)), ('0870_19.png', array([[0.6008029]], dtype=float32)), ('0866_09.png', array([[0.5957113]], dtype=float32)), ('0146_16.png', array([[0.5797545]], dtype=float32)), ('1521_05.png', array([[0.557441]], dtype=float32))]"
4887,testdata/0889_09.png,0,0,"[('1324_02.png', array([[0.49124342]], dtype=float32)), ('1243_15.png', array([[0.48779637]], dtype=float32)), ('1502_02.png', array([[0.48051196]], dtype=float32)), ('0353_05.png', array([[0.46532673]], dtype=float32)), ('1278_01.png', array([[0.46416044]], dtype=float32))]"
4888,testdata/0373_11.png,1,1,"[('0373_13.png', array([[0.7494409]], dtype=float32)), ('0964_11.png', array([[0.5446808]], dtype=float32)), ('0367_19.png', array([[0.4926397]], dtype=float32)), ('0355_08.png', array([[0.46318367]], dtype=float32)), ('1507_19.png', array([[0.45520106]], dtype=float32))]"
4889,testdata/0579_01.png,0,0,"[('0628_05.png', array([[0.5597168]], dtype=float32)), ('1256_08.png', array([[0.4735964]], dtype=float32)), ('0438_08.png', array([[0.4627178]], dtype=float32)), ('0578_08.png', array([[0.45692876]], dtype=float32)), ('1237_20.png', array([[0.440353]], dtype=float32))]"
4890,testdata/0228_01.png,0,0,"[('0227_17.png', array([[0.6528858]], dtype=float32)), ('0728_08.png', array([[0.5361303]], dtype=float32)), ('1616_16.png', array([[0.5172106]], dtype=float32)), ('0997_14.png', array([[0.49721697]], dtype=float32)), ('0473_05.png', array([[0.48521656]], dtype=float32))]"
4891,testdata/1115_11.png,0,0,"[('0834_04.png', array([[0.6120399]], dtype=float32)), ('0094_12.png', array([[0.553802]], dtype=float32)), ('1420_06.png', array([[0.5348623]], dtype=float32)), ('0942_04.png', array([[0.50721645]], dtype=float32)), ('0804_05.png', array([[0.49749172]], dtype=float32))]"
4892,testdata/0422_11.png,0,0,"[('1367_20.png', array([[0.5356254]], dtype=float32)), ('1033_17.png', array([[0.48098177]], dtype=float32)), ('1477_10.png', array([[0.46031958]], dtype=float32)), ('0480_05.png', array([[0.46015882]], dtype=float32)), ('0219_07.png', array([[0.44677573]], dtype=float32))]"
4893,testdata/0795_05.png,0,0,"[('0839_20.png', array([[0.6568992]], dtype=float32)), ('0092_14.png', array([[0.5761231]], dtype=float32)), ('0567_07.png', array([[0.538122]], dtype=float32)), ('0947_14.png', array([[0.5331644]], dtype=float32)), ('1451_17.png', array([[0.53154707]], dtype=float32))]"
4894,testdata/0373_05.png,1,1,"[('0373_13.png', array([[0.71306723]], dtype=float32)), ('0964_11.png', array([[0.5672256]], dtype=float32)), ('0189_08.png', array([[0.4495954]], dtype=float32)), ('0381_15.png', array([[0.4465412]], dtype=float32)), ('0352_17.png', array([[0.42588887]], dtype=float32))]"
4895,testdata/0228_15.png,1,1,"[('0228_14.png', array([[0.690436]], dtype=float32)), ('0227_17.png', array([[0.5884486]], dtype=float32)), ('0997_14.png', array([[0.5853552]], dtype=float32)), ('1526_08.png', array([[0.56951165]], dtype=float32)), ('1623_08.png', array([[0.5450998]], dtype=float32))]"
4896,testdata/0795_11.png,0,0,"[('0951_03.png', array([[0.58469254]], dtype=float32)), ('0784_20.png', array([[0.5664979]], dtype=float32)), ('0567_07.png', array([[0.5522932]], dtype=float32)), ('1353_16.png', array([[0.5474629]], dtype=float32)), ('0964_11.png', array([[0.5391894]], dtype=float32))]"
4897,testdata/0422_05.png,0,0,"[('0099_14.png', array([[0.5199305]], dtype=float32)), ('0734_13.png', array([[0.5197947]], dtype=float32)), ('0071_12.png', array([[0.50972915]], dtype=float32)), ('0345_17.png', array([[0.50556695]], dtype=float32)), ('0911_11.png', array([[0.5033334]], dtype=float32))]"
4898,testdata/1115_05.png,0,0,"[('0819_20.png', array([[0.54259896]], dtype=float32)), ('1365_18.png', array([[0.4827816]], dtype=float32)), ('0247_18.png', array([[0.46584007]], dtype=float32)), ('0922_02.png', array([[0.4595824]], dtype=float32)), ('1000_15.png', array([[0.45756698]], dtype=float32))]"
4899,testdata/0525_18.png,1,1,"[('0525_05.png', array([[0.59104395]], dtype=float32)), ('1089_12.png', array([[0.49382034]], dtype=float32)), ('0086_15.png', array([[0.4750357]], dtype=float32)), ('0547_19.png', array([[0.4716196]], dtype=float32)), ('0252_08.png', array([[0.45127484]], dtype=float32))]"
4900,testdata/1012_18.png,0,0,"[('1105_08.png', array([[0.5392367]], dtype=float32)), ('0923_01.png', array([[0.5380336]], dtype=float32)), ('0634_04.png', array([[0.51720744]], dtype=float32)), ('0441_10.png', array([[0.5117494]], dtype=float32)), ('0755_18.png', array([[0.51129925]], dtype=float32))]"
4901,testdata/1097_06.png,0,0,"[('0083_01.png', array([[0.587082]], dtype=float32)), ('0297_16.png', array([[0.5493022]], dtype=float32)), ('0696_12.png', array([[0.5382904]], dtype=float32)), ('0544_15.png', array([[0.53497833]], dtype=float32)), ('0690_14.png', array([[0.53310704]], dtype=float32))]"
4902,testdata/1320_12.png,0,0,"[('0660_08.png', array([[0.63893944]], dtype=float32)), ('0168_12.png', array([[0.5866631]], dtype=float32)), ('1328_07.png', array([[0.5815015]], dtype=float32)), ('1357_02.png', array([[0.5813887]], dtype=float32)), ('1319_18.png', array([[0.5748325]], dtype=float32))]"
4903,testdata/1618_08.png,0,0,"[('0271_02.png', array([[0.51551574]], dtype=float32)), ('1048_02.png', array([[0.5076065]], dtype=float32)), ('1575_09.png', array([[0.48124325]], dtype=float32)), ('1620_02.png', array([[0.46921217]], dtype=float32)), ('1576_10.png', array([[0.44667992]], dtype=float32))]"
4904,testdata/0617_12.png,0,0,"[('0622_09.png', array([[0.5315212]], dtype=float32)), ('0701_15.png', array([[0.49571568]], dtype=float32)), ('0878_19.png', array([[0.47968215]], dtype=float32)), ('0264_05.png', array([[0.47917014]], dtype=float32)), ('0886_13.png', array([[0.4745777]], dtype=float32))]"
4905,testdata/0957_13.png,1,1,"[('0957_16.png', array([[0.56566024]], dtype=float32)), ('0342_04.png', array([[0.51944196]], dtype=float32)), ('0401_02.png', array([[0.49402854]], dtype=float32)), ('0409_10.png', array([[0.48196688]], dtype=float32)), ('0034_11.png', array([[0.4796335]], dtype=float32))]"
